loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
342,251,20,13,0,0,0.012781765,3,0,3,0.538461538,76,5,23,0,10,3,y,src/java/org/apache/cassandra/tools/NodeCmd.java
4,2,4,3,0,0,0.00477355,1,0,1,1,344,114,224,4,3,2,n,src/java/org/apache/cassandra/net/IAsyncResult.java
96,2,6,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/UnavailableException.java
0,1,1,4,0,0,0.003819304,2,0,2,0.5,69,17,23,9,3,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/Constants.java
149,41,19,5,2,1,0.004802729,1,0,1,1,98,19,71,0,5,0,y,src/java/org/apache/cassandra/io/util/MappedFileDataInput.java
41,57,35,12,0,0,0.017951359,2,0,2,0.666666667,344,28,116,0,10,2,n,src/java/org/apache/cassandra/net/FileStreamTask.java
16,4,3,4,0,0,0.006635469,2,0,2,0.5,68,17,36,0,4,1,n,src/java/org/apache/cassandra/streaming/StreamRequestVerbHandler.java
1,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/gms/FailureDetectorMBean.java
36,10,4,2,0,0,0.003031585,1,0,1,1,35,17,32,2,1,0,y,src/java/org/apache/cassandra/utils/UUIDGen.java
129,31,30,8,2,2,0.007806437,1,0,1,1,217,27,57,0,8,1,y,contrib/bmt_example/CassandraBulkLoader.java
3,5,81,4,0,0,0.004700637,2,0,2,0.75,35,8,27,0,4,0,n,src/java/org/apache/cassandra/io/sstable/SSTableScanner.java
269,175,175,30,4,3,0.034852166,4,3,1,0.733333333,124,4,28,0,30,4,y,src/java/org/apache/cassandra/service/AntiEntropyService.java
28,0,0,1,0,0,0.002040965,1,0,1,1,241,241,241,241,1,0,y,src/java/org/apache/cassandra/cli/CliUtils.java
15,10,6,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/ConsistencyLevel.java
22,10,18,4,2,1,0.005922281,1,0,1,1,141,35,52,0,4,0,n,src/java/org/apache/cassandra/db/RangeSliceReply.java
16,0,0,3,0,0,0.00402737,1,0,1,1,262,87,255,0,3,2,n,src/java/org/apache/cassandra/db/marshal/UTF8Type.java
30,25,39,19,2,2,0.02903827,2,1,1,0.894736842,344,18,63,0,19,12,y,src/java/org/apache/cassandra/db/RowMutationVerbHandler.java
36,5,5,2,0,0,0.005885469,1,0,1,1,344,172,174,169,2,1,n,src/java/org/apache/cassandra/gms/GossipDigest.java
35,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,n,src/java/org/apache/cassandra/io/sstable/SSTableIdentityIterator.java
61,35,23,3,0,0,0.000621666,1,0,1,1,8,2,8,0,1,0,n,src/java/org/apache/cassandra/service/ConsistencyChecker.java
3,1,1,3,0,0,0.000682628,1,0,1,1,125,41,80,0,3,2,n,src/java/org/apache/cassandra/cli/CliCompleter.java
1,0,0,1,0,0,0.001824139,1,0,1,1,80,80,80,80,1,0,n,src/java/org/apache/cassandra/cache/ICacheExpungeHook.java
79,68,31,5,0,0,0.00617607,2,0,2,0.6,78,15,45,0,4,0,y,src/java/org/apache/cassandra/net/OutboundTcpConnection.java
35,18,2,5,1,1,0.004599752,2,0,2,0.8,262,52,155,6,5,1,n,src/java/org/apache/cassandra/db/marshal/AbstractType.java
26,2,2,3,0,0,0.001102737,1,0,1,1,2,0,2,0,3,0,y,src/java/org/apache/cassandra/db/migration/DropKeyspace.java
31,3,2,2,0,0,0.004700637,2,0,2,0.5,35,17,27,7,2,0,n,src/java/org/apache/cassandra/service/GCInspector.java
109,75,16,5,0,0,0.004552764,4,0,4,0.4,76,15,60,2,2,1,n,src/java/org/apache/cassandra/tools/ClusterCmd.java
40,30,42,24,8,4,0.036029568,2,1,1,0.916666667,344,14,53,0,24,8,n,src/java/org/apache/cassandra/db/ReadVerbHandler.java
164,116,37,12,4,1,0.007416367,2,0,2,0.583333333,175,14,40,0,12,1,y,src/java/org/apache/cassandra/tools/SSTableExport.java
55,20,30,6,1,1,0.011676242,2,1,1,0.833333333,344,57,174,12,6,1,n,src/java/org/apache/cassandra/net/Header.java
48,33,50,9,0,0,0.008136583,2,0,2,0.777777778,68,7,27,0,6,0,y,src/java/org/apache/cassandra/streaming/StreamInitiateVerbHandler.java
16,9,7,8,0,0,0.012373679,1,0,1,1,344,43,92,2,8,4,n,src/java/org/apache/cassandra/db/IColumn.java
225,10,12,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/Mutation.java
33,0,0,1,0,0,0.001665535,1,0,1,1,100,100,100,100,1,0,n,src/java/org/apache/cassandra/io/util/DataOutputBuffer.java
69,37,20,7,0,0,0.006283191,1,0,1,1,44,6,19,0,7,3,y,src/java/org/apache/cassandra/config/KSMetaData.java
480,255,145,17,2,1,0.015388123,3,1,2,0.588235294,69,4,14,0,17,3,y,src/java/org/apache/cassandra/thrift/CassandraServer.java
17,30,18,14,1,1,0.017571273,2,1,1,0.928571429,344,24,99,1,14,5,n,src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java
3,6,4,9,3,1,0.011632103,1,0,1,1,272,30,231,0,9,2,n,src/java/org/apache/cassandra/db/filter/IdentityQueryFilter.java
38,21,25,10,0,0,0.014853673,2,1,1,0.9,344,34,161,5,9,6,n,src/java/org/apache/cassandra/db/SliceByNamesReadCommand.java
25,0,0,1,0,0,0.001102737,1,0,1,1,2,2,2,2,1,0,n,src/java/org/apache/cassandra/db/DefinitionsUpdateResponseVerbHandler.java
352,362,84,39,3,2,0.042025345,3,2,1,0.846153846,205,5,32,0,39,10,y,src/java/org/apache/cassandra/db/CompactionManager.java
5,6,13,7,0,0,0.014571219,2,1,1,0.857142857,344,49,102,17,7,3,n,src/java/org/apache/cassandra/service/LoadDisseminator.java
3,3,0,2,0,0,0.004542571,1,0,1,1,344,172,225,119,2,1,n,src/java/org/apache/cassandra/dht/BigIntegerToken.java
115,6,5,3,0,0,0.002771789,2,0,2,0.666666667,79,26,39,11,1,0,n,contrib/mutex/src/org/apache/cassandra/mutex/ClusterMutex.java
8,2,19,2,0,0,0.003299007,1,0,1,1,262,131,262,0,2,2,n,src/java/org/apache/cassandra/db/marshal/AsciiType.java
73,116,40,30,7,1,0.025313625,1,0,1,1,272,9,56,0,30,5,y,src/java/org/apache/cassandra/db/filter/SSTableSliceIterator.java
0,0,42,13,3,2,0.017128912,1,0,1,1,250,19,56,0,13,4,n,src/java/org/apache/cassandra/io/IteratingRow.java
2,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/gms/IEndPointStateChangePublisher.java
5,1,0,2,0,0,0.001902876,1,0,1,1,57,28,31,25,1,0,n,src/java/org/apache/cassandra/streaming/StreamingServiceMBean.java
34,4,5,3,0,0,0.004397666,2,0,2,0.666666667,344,114,232,29,2,1,n,src/java/org/apache/cassandra/utils/XMLUtils.java
11,3,2,2,0,0,0.003150777,2,0,2,0.5,80,40,52,28,2,0,n,src/java/org/apache/cassandra/cache/AbstractCache.java
1,2,3,3,0,0,0.006636595,1,0,1,1,344,114,174,48,3,1,n,src/java/org/apache/cassandra/gms/IFailureDetectionEventListener.java
37,11,15,4,0,0,0.001829642,1,0,1,1,55,13,34,0,4,0,y,src/java/org/apache/cassandra/hadoop/ColumnFamilySplit.java
2,0,0,1,0,0,0.00153224,1,0,1,1,250,250,250,250,1,1,n,src/java/org/apache/cassandra/io/ICompactSerializer2.java
296,14,15,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnPath.java
33,3,2,2,0,0,0.003633514,2,0,2,0.5,55,27,27,27,2,1,y,contrib/word_count/src/WordCountSetup.java
73,6,10,4,0,0,0.006078398,2,0,2,0.75,35,8,23,0,4,0,n,src/java/org/apache/cassandra/io/sstable/SSTableTracker.java
0,0,0,1,0,0,0.001326985,1,0,1,1,106,106,106,106,1,1,n,src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutorMBean.java
29,11,11,2,0,0,0.002132687,1,0,1,1,68,34,68,0,1,0,n,src/java/org/apache/cassandra/streaming/StreamInitiateMessage.java
168,14,18,4,0,0,0.004283635,2,0,2,0.75,69,17,36,2,4,2,n,interface/thrift/gen-java/org/apache/cassandra/thrift/AuthenticationRequest.java
8,4,0,2,0,0,0.002188759,1,0,1,1,205,102,106,98,2,1,n,src/java/org/apache/cassandra/db/CompactionManagerMBean.java
32,2,3,3,0,0,0.001102737,1,0,1,1,2,0,2,0,3,0,y,src/java/org/apache/cassandra/db/migration/DropColumnFamily.java
33,13,12,7,0,0,0.008230969,2,1,1,0.857142857,344,49,100,0,6,4,n,src/java/org/apache/cassandra/dht/Token.java
24,11,2,5,0,0,0.005893623,1,0,1,1,248,49,212,1,5,0,n,src/java/org/apache/cassandra/db/marshal/TimeUUIDType.java
22,9,16,7,3,1,0.013288913,2,1,1,0.857142857,344,49,169,4,7,1,n,src/java/org/apache/cassandra/db/RowMutationMessage.java
21,15,17,8,0,0,0.008136583,2,0,2,0.75,68,8,27,0,4,0,y,src/java/org/apache/cassandra/streaming/StreamCompletionHandler.java
9,9,6,3,0,0,0.004234684,2,0,2,0.666666667,339,113,269,7,3,2,n,src/java/org/apache/cassandra/service/StorageProxyMBean.java
54,16,22,6,1,1,0.01047267,3,2,1,0.666666667,344,57,115,4,6,1,y,src/java/org/apache/cassandra/net/AsyncResult.java
39,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/utils/MurmurHash.java
39,1,1,2,0,0,0.002132687,1,0,1,1,68,34,68,0,1,0,y,src/java/org/apache/cassandra/streaming/CompletedFileStatus.java
26,9,6,2,0,0,0.002652579,1,0,1,1,106,53,100,6,1,1,n,src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java
123,9,24,4,0,0,0.005763962,2,0,2,0.5,100,25,72,0,3,1,n,src/java/org/apache/cassandra/io/util/FileUtils.java
520,204,293,44,4,3,0.048846369,3,2,1,0.931818182,344,7,48,0,44,12,y,src/java/org/apache/cassandra/gms/Gossiper.java
70,44,16,4,0,0,0.006078398,2,0,2,0.75,35,8,23,0,4,0,n,src/java/org/apache/cassandra/io/sstable/RowIndexedScanner.java
110,101,67,4,0,0,0.005342814,2,0,2,0.5,58,14,28,1,4,1,y,src/java/org/apache/cassandra/db/commitlog/CommitLogHeader.java
46,84,18,24,0,0,0.021113966,1,0,1,1,272,11,87,0,22,10,n,src/java/org/apache/cassandra/db/filter/SSTableNamesIterator.java
44,44,20,14,3,2,0.016335472,2,1,1,0.928571429,321,22,161,0,14,5,n,src/java/org/apache/cassandra/db/SliceFromReadCommand.java
21,5,5,4,0,0,0.006532275,1,0,1,1,344,86,143,9,3,0,n,src/java/org/apache/cassandra/gms/ApplicationState.java
158,6,9,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/AuthenticationException.java
0,1,1,2,0,0,0.005057021,2,0,2,0.5,344,172,274,69,2,1,n,src/java/org/apache/cassandra/db/ColumnFamilyNotDefinedException.java
25,8,7,4,0,0,0.005983944,2,0,2,0.5,143,35,44,28,4,1,y,src/java/org/apache/cassandra/service/DatacenterSyncWriteResponseHandler.java
29,14,5,4,0,0,0.005977924,1,0,1,1,57,14,27,4,3,0,y,src/java/org/apache/cassandra/streaming/StreamingService.java
55,31,30,11,0,0,0.012753599,2,0,2,0.636363636,68,6,27,0,8,3,y,src/java/org/apache/cassandra/streaming/StreamOut.java
227,10,12,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnParent.java
408,22,21,2,0,0,0.001731193,1,0,1,1,55,27,38,16,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/KeyRange.java
4,5,4,4,0,0,0.004904476,2,0,2,0.75,68,17,40,0,3,0,n,src/java/org/apache/cassandra/streaming/StreamInitiateDoneVerbHandler.java
60,73,68,31,10,4,0.033467256,3,2,1,0.838709677,221,7,39,0,31,6,y,src/java/org/apache/cassandra/locator/AbstractReplicationStrategy.java
593,0,0,1,0,0,0.001102737,1,0,1,1,2,2,2,2,1,1,y,interface/thrift/gen-java/org/apache/cassandra/thrift/CfDef.java
66,18,10,7,0,0,0.009065984,3,0,3,0.428571429,69,9,24,0,4,1,n,src/java/org/apache/cassandra/avro/CassandraDaemon.java
43,31,22,4,0,0,0.004654699,2,0,2,0.5,68,17,35,10,3,0,n,src/java/org/apache/cassandra/streaming/PendingFile.java
181,35,20,6,0,0,0.00599457,2,1,1,0.833333333,69,11,35,0,5,2,y,src/java/org/apache/cassandra/thrift/ThriftValidation.java
27,0,0,1,0,0,0.001432907,1,0,1,1,108,108,108,108,1,0,n,src/java/org/apache/cassandra/locator/AbstractEndpointSnitch.java
9,0,0,1,0,0,0.003188787,1,0,1,1,344,344,344,344,1,0,n,src/java/org/apache/cassandra/utils/DestructivePQIterator.java
22,3,0,2,0,0,0.002493242,1,0,1,1,248,124,232,15,2,0,n,src/java/org/apache/cassandra/db/marshal/LexicalUUIDType.java
0,0,0,1,0,0,0.001747347,1,0,1,1,262,262,262,262,1,1,n,src/java/org/apache/cassandra/db/marshal/MarshalException.java
36,37,26,14,6,2,0.017918228,1,0,1,1,272,19,113,0,14,2,n,src/java/org/apache/cassandra/db/filter/NamesQueryFilter.java
432,0,0,1,0,0,0.001102737,1,0,1,1,2,2,2,2,1,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/KsDef.java
76,10,21,5,0,0,0.006784908,2,0,2,0.8,35,7,20,0,5,0,n,src/java/org/apache/cassandra/io/sstable/SSTableWriter.java
1,3,4,4,0,0,0.00388212,1,0,1,1,198,49,144,0,4,1,n,src/java/org/apache/cassandra/db/IFlushable.java
96,2,6,2,0,0,0.002737702,2,0,2,0.5,69,34,38,31,2,1,n,interface/thrift/gen-java/org/apache/cassandra/thrift/NotFoundException.java
38,24,12,6,0,0,0.008035465,2,0,2,0.666666667,68,11,18,0,4,0,y,src/java/org/apache/cassandra/streaming/IncomingStreamReader.java
