loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
42,8,4,2,0,0,0.001595955,1,0,1,1,1376,688,995,380,2,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java
6,0,2,2,0,0,0.001108421,2,0,2,0.5,1367,683,1118,249,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java
53,4,3,3,0,0,0.001531019,2,0,2,0.666666667,1367,455,1284,28,3,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingFactoryValue.java
5,3,1,3,0,0,0.002531824,1,0,1,1,1376,458,814,1,3,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java
5,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java
308,21,30,5,0,0,0.001766464,1,0,1,1,498,99,392,0,4,2,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ExpressionImpl.java
15,18,72,10,0,0,0.005758275,4,1,3,0.5,1376,137,452,1,10,8,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache.java
17,16,0,2,0,0,0.000388393,2,0,2,0.5,267,133,211,56,2,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/DatastoreFunction.java
0,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java
51,8,1,4,0,0,0.001456844,3,0,3,0.5,1367,341,871,33,4,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ContainerFieldStrategy.java
468,171,77,4,1,1,0.001082748,1,0,1,1,800,200,298,114,4,3,n,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java
575,99,41,21,0,0,0.005933967,7,6,1,0.285714286,1367,65,238,0,20,13,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java
514,58,47,9,0,0,0.011289704,3,1,2,0.555555556,1388,154,772,0,9,8,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java
1222,592,150,79,21,10,0.015685111,9,8,1,0.367088608,1376,17,198,0,79,12,y,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java
125,59,86,11,1,1,0.002051661,5,3,2,0.272727273,1269,115,753,0,11,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java
6,3,2,3,0,0,0.001665438,2,0,2,0.666666667,1367,455,1249,11,3,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java
20,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneClassStrategy.java
41,5,1,8,0,0,0.00404213,4,2,2,0.5,1376,172,775,0,8,4,n,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java
29,14,5,4,1,1,0.001151042,3,0,3,0.5,995,248,538,0,4,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneratedClasses.java
62,32,20,15,4,1,0.006624071,6,4,2,0.333333333,1376,91,538,0,15,5,y,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java
32,0,0,1,0,0,0.000208227,1,0,1,1,724,724,724,724,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceOrderedMetaDataList.java
11,0,0,1,0,0,0.000154335,1,0,1,1,1334,1334,1334,1334,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java
4,0,0,1,0,0,0.000456225,1,0,1,1,970,970,970,970,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityTransaction.java
3,0,0,1,0,0,0.000180758,1,0,1,1,213,213,213,213,0,0,n,openjpa-examples/src/main/java/embeddables/Address.java
89,68,44,10,2,1,0.003544462,6,4,2,0.4,1367,136,668,0,10,4,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java
0,0,0,1,0,0,0.000424094,1,0,1,1,498,498,498,498,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/KeyExpression.java
0,0,0,1,0,0,0.000180254,1,0,1,1,430,430,430,430,1,1,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Reflectable.java
7,2,4,2,0,0,0.001307981,1,0,1,1,1367,683,1249,118,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/StrategyInstaller.java
95,46,32,9,3,1,0.010194027,4,2,2,0.444444444,1388,154,538,0,9,3,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java
24,14,4,6,0,0,0.003101009,4,2,2,0.333333333,1376,229,988,4,6,5,n,openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java
6,0,0,1,0,0,0.000228192,1,0,1,1,414,414,414,414,1,0,n,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedQueryImpl.java
42,1,1,2,0,0,0.002381205,1,0,1,1,1376,688,1375,1,2,2,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceException.java
8,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java
2,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java
57,7,2,4,0,0,0.002227796,3,0,3,0.5,1367,341,888,19,4,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClassNameDiscriminatorStrategy.java
68,17,9,7,1,1,0.002241587,4,1,3,0.285714286,1319,188,354,1,7,4,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java
181,109,39,11,3,2,0.002890103,7,6,1,0.454545455,1367,124,383,1,11,3,y,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ColumnVersionStrategy.java
450,145,52,27,6,4,0.007475842,7,4,3,0.222222222,1376,50,425,0,27,6,n,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java
0,0,0,1,0,0,0.000313477,1,0,1,1,827,827,827,827,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ManagedInterface.java
1,0,0,1,0,0,0.000190975,1,0,1,1,801,801,801,801,1,0,n,openjpa-kernel/src/main/java/org/apache/openjpa/event/PostDeleteListener.java
14,0,0,1,0,0,0.000271272,1,0,1,1,462,462,462,462,1,0,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Index.java
157,76,29,13,0,0,0.00567076,5,3,2,0.538461538,1376,105,281,0,13,7,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java
49,1,4,4,0,0,0.001018059,2,0,2,0.5,600,150,546,0,4,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MultiColumnVersionStrategy.java
121,0,0,3,0,0,0.003198013,1,0,1,1,1376,458,1367,1,3,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java
9,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneDiscriminatorStrategy.java
1,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java
618,38,42,11,0,0,0.004994054,4,2,2,0.454545455,1376,125,552,0,9,7,n,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java
20,13,7,7,0,0,0.003807262,5,3,2,0.285714286,1376,196,454,1,7,6,n,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataFactory.java
20,13,1,3,0,0,0.001021621,3,0,3,0.333333333,1367,455,1020,118,2,2,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java
34,28,5,3,0,0,0.000969117,2,0,2,0.666666667,1106,368,878,92,3,3,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/IsolationLevel.java
46,13,8,9,2,1,0.004805022,5,2,3,0.333333333,1376,152,690,0,9,4,y,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java
49,4,1,2,0,0,0.001505785,2,0,2,0.5,1376,688,1197,179,1,1,y,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java
17,23,61,6,0,0,0.000948699,1,0,1,1,1003,167,991,0,3,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLMetaData.java
2,0,0,1,0,0,0.000208691,1,0,1,1,432,432,432,432,1,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedResultObjectProvider.java
111,15,12,9,1,1,0.003549361,5,3,2,0.333333333,1367,151,681,0,9,7,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ClassTableJDBCSeq.java
4,20,3,5,0,0,0.001927508,2,0,2,0.8,498,99,297,3,5,2,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LocateExpression.java
201,81,34,12,5,2,0.002769377,8,8,0,0.166666667,1367,113,380,0,12,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractUpdateManager.java
9,4,1,2,0,0,0.00099652,2,0,2,0.5,1367,683,687,679,2,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sqrt.java
36,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays.java
43,23,9,2,0,0,0.001218475,2,0,2,0.5,1367,683,1275,91,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java
45,55,6,12,0,0,0.002590633,2,0,2,0.666666667,347,28,218,0,12,6,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/RootImpl.java
74,45,44,12,2,1,0.005032448,6,4,2,0.416666667,1367,113,405,1,12,6,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java
0,7,1,3,0,0,0.006042636,1,0,1,1,1388,462,1348,12,3,3,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java
0,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java
145,58,35,12,0,0,0.002213183,6,4,2,0.416666667,753,62,260,1,9,4,y,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java
9,3,1,2,0,0,0.005485342,1,0,1,1,1388,694,1376,12,2,2,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java
49,27,20,6,0,0,0.002932224,4,2,2,0.333333333,1367,227,786,5,6,5,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValueImpl.java
1,0,0,1,0,0,0.000412743,1,0,1,1,1226,1226,1226,1226,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyBean.java
8,4,1,2,0,0,0.001505785,2,0,2,0.5,1376,688,1197,179,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java
0,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java
13,9,6,3,1,1,0.002073507,3,0,3,0.333333333,1376,458,1200,39,3,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java
114,0,0,1,0,0,0.000401668,1,0,1,1,91,91,91,91,1,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/Normalizer.java
3,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManager.java
3,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedEvent.java
162,25,9,8,2,1,0.003934585,5,2,3,0.25,1376,172,544,1,8,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java
0,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTable.java
267,173,38,15,6,2,0.004218435,9,8,1,0.4,1367,91,287,0,15,4,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java
35,3,3,2,0,0,0.001218475,2,0,2,0.5,1367,683,1275,91,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java
90,27,19,7,2,1,0.009645316,4,2,2,0.428571429,1388,198,536,2,7,3,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java
0,1,1,10,0,0,0.002845823,4,1,3,0.4,1367,136,396,3,10,9,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingTag.java
3,12,8,4,0,0,0.001528276,1,0,1,1,498,124,392,3,4,2,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LikeExpression.java
21,8,1,2,0,0,0.001218475,2,0,2,0.5,1367,683,1275,91,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ByteArrayValueHandler.java
39,5,5,4,0,0,0.00358261,2,0,2,0.5,1376,344,1358,1,4,4,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java
396,86,47,26,7,3,0.008784889,9,7,2,0.307692308,1376,52,192,0,26,7,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java
103,11,5,5,0,0,0.002262477,1,0,1,1,1376,275,970,2,5,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEventManager.java
0,0,1,2,0,0,0.000811195,1,0,1,1,498,249,392,105,2,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/UnaryMinusExpression.java
53,63,154,16,0,0,0.005982547,5,4,1,0.4375,1376,86,481,0,15,10,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlan.java
97,73,0,3,0,0,0.001517492,3,0,3,0.333333333,1367,455,1191,84,3,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdValueHandler.java
0,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java
42,17,12,3,0,0,0.000164903,1,0,1,1,43,14,26,0,2,0,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManagerLite.java
0,0,1,2,0,0,0.000811195,1,0,1,1,498,249,392,105,2,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/PlusExpression.java
1794,527,218,61,14,5,0.011213949,12,11,1,0.278688525,1367,22,166,0,61,10,y,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java
3,0,0,1,0,0,0.000306112,1,0,1,1,92,92,92,92,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEnum.java
3,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java
3,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subtract.java
41,4,1,2,0,0,0.001505785,2,0,2,0.5,1376,688,1197,179,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECopyState.java
108,31,6,10,3,1,0.00503684,5,2,3,0.3,1376,137,757,0,10,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java
0,0,1,2,0,0,0.000811195,1,0,1,1,498,249,392,105,2,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SomeExpression.java
0,0,1,2,0,0,0.000811195,1,0,1,1,498,249,392,105,2,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/TimesExpression.java
5,4,1,4,0,0,0.002068304,3,0,3,0.5,1376,344,1055,24,4,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java
23,24,5,8,4,1,0.004782983,4,2,2,0.5,1376,172,981,0,8,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java
117,99,29,15,0,0,0.001515899,4,2,2,0.533333333,334,22,170,0,9,1,y,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/validation/ValidatorImpl.java
4,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanExpression.java
19,6,9,5,0,0,0.003993415,2,0,2,0.8,1376,275,1337,1,4,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java
111,67,34,10,3,1,0.004963386,5,1,4,0.3,1367,136,724,2,10,4,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstPath.java
29,11,12,5,0,0,0.002250315,4,0,4,0.4,1367,273,838,9,4,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EqualExpression.java
24,0,0,1,0,0,0.00017823,1,0,1,1,36,36,36,36,1,0,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/osgi/BundleUtils.java
50,0,0,1,0,0,0.000387101,1,0,1,1,392,392,392,392,1,0,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/QueryDefinition.java
0,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/KeyDependent.java
27,24,4,2,0,0,0.00080602,2,0,2,0.5,970,485,878,92,2,1,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java
129,46,15,19,5,3,0.004867195,7,5,2,0.315789474,1367,71,265,0,19,8,y,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java
109,32,15,9,5,2,0.001908909,6,3,3,0.222222222,1324,147,538,0,9,3,n,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java
42,32,29,9,0,0,0.010483052,5,3,2,0.444444444,1388,154,442,2,6,6,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java
65,8,4,3,0,0,0.00148946,2,0,2,0.666666667,1367,455,1163,28,3,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SubclassJoinDiscriminatorStrategy.java
4,0,0,1,0,0,0.000178505,1,0,1,1,423,423,423,423,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderQuery.java
301,30,12,6,0,0,0.002070723,3,1,2,0.5,1367,227,905,0,6,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java
8,0,6,2,0,0,0.001873774,2,0,2,0.5,1376,688,1337,39,2,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java
34,6,5,3,0,0,0.001688164,3,0,3,0.333333333,1376,458,1132,64,2,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java
0,0,0,1,0,0,0.000424094,1,0,1,1,498,498,498,498,1,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/AverageExpression.java
23,8,1,3,0,0,0.002191254,3,0,3,0.333333333,1376,458,1217,39,2,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java
16,13,20,4,0,0,0.002769523,2,0,2,0.75,1367,341,1318,9,4,4,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsEmptyExpression.java
45,7,4,5,1,1,0.001772212,3,0,3,0.4,1367,273,526,3,5,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/SchemaToolTask.java
96,14,7,2,0,0,0.001218475,2,0,2,0.5,1367,683,1275,91,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java
1095,618,127,52,10,5,0.010578543,9,7,2,0.269230769,1367,26,232,0,52,17,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java
13,10,1,8,0,0,0.003877175,5,2,3,0.25,1376,172,469,2,8,7,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java
1,0,0,1,0,0,0.004291946,1,0,1,1,1388,1388,1388,1388,1,1,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java
42,7,2,3,1,1,0.002522528,2,0,2,0.666666667,1376,458,1352,1,3,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RollbackException.java
38,2,4,4,0,0,0.00164065,2,0,2,0.5,1367,341,1327,0,4,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLProjectionResultObjectProvider.java
829,484,224,83,2,1,0.016701433,11,9,2,0.289156627,1376,16,149,0,83,18,y,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java
8,0,0,1,0,0,0.000228192,1,0,1,1,414,414,414,414,1,0,n,openjpa-slice/src/main/java/org/apache/openjpa/slice/ReentrantSliceLock.java
0,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java
5,0,0,1,0,0,0.001193396,1,0,1,1,1376,1376,1376,1376,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTracker.java
155,10,14,7,0,0,0.004489795,3,1,2,0.571428571,1376,196,753,1,7,5,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java
36,55,22,14,5,1,0.0047775,5,3,2,0.428571429,1367,97,581,0,14,5,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java
0,0,1,2,0,0,0.000811195,1,0,1,1,498,249,392,105,2,1,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/MinusExpression.java
19,11,30,7,0,0,0.010421226,3,1,2,0.571428571,1388,198,1305,1,7,5,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java
16,1,1,2,0,0,0.00142053,2,0,2,0.5,1376,688,714,661,2,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java
103,23,38,4,0,0,0.009161248,2,0,2,0.75,1388,347,1023,2,3,3,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java
0,0,0,1,0,0,0.000387101,1,0,1,1,392,392,392,392,1,0,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/OrderByItem.java
16,36,10,10,0,0,0.003440277,4,1,3,0.4,1367,136,857,0,10,8,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java
59,17,30,5,0,0,0.009491863,2,0,2,0.8,1388,277,650,2,4,4,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java
24,3,2,2,0,0,0.001218475,2,0,2,0.5,1367,683,1275,91,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingStrategyInstaller.java
239,100,27,40,0,0,0.010507952,9,7,2,0.275,1376,34,251,0,38,13,n,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java
129,15,10,5,1,1,0.002574717,3,0,3,0.4,1367,273,683,9,5,3,y,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java
42,7,3,5,0,0,0.001208522,4,0,4,0.4,417,83,246,5,5,3,n,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryTimeoutException.java
47,1,1,3,0,0,0.001578531,2,0,2,0.666666667,1367,455,1257,19,3,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java
16,4,0,4,0,0,0.001659886,3,0,3,0.5,1367,341,786,5,4,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java
3,2,3,2,0,0,0.001750689,1,0,1,1,1376,688,1348,28,2,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectNotFoundException.java
47,20,23,5,0,0,0.009600944,2,0,2,0.8,1388,277,623,2,5,4,n,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java
11,0,0,1,0,0,0.000499907,1,0,1,1,970,970,970,970,0,0,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java
85,26,5,6,0,0,0.002484993,2,0,2,0.666666667,1376,229,441,0,6,4,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java
6,1,1,2,0,0,0.001237895,2,0,2,0.5,1367,683,1334,33,2,2,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java
13,4,8,4,0,0,0.002236542,3,0,3,0.5,1367,341,667,9,4,3,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Null.java
0,0,0,1,0,0,0.000351539,1,0,1,1,891,891,891,891,1,1,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumns.java
216,1,1,2,0,0,0.001216039,2,0,2,0.5,1367,683,1272,95,2,1,n,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSet.java
0,0,0,1,0,0,0.000816807,1,0,1,1,1367,1367,1367,1367,1,1,n,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverrides.java
9,4,1,2,0,0,0.001505785,2,0,2,0.5,1376,688,1197,179,1,1,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java
11,5,3,2,0,0,0.001873774,2,0,2,0.5,1376,688,1337,39,2,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java
12,0,0,1,0,0,0.000232737,1,0,1,1,487,487,487,487,0,0,n,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WhenScalar.java
6,0,36,2,0,0,0.000654021,1,0,1,1,800,400,790,10,2,2,n,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/SliceStoreManager.java
8,2,0,5,0,0,0.002667941,3,0,3,0.4,1376,275,789,1,3,2,n,openjpa-kernel/src/main/java/org/apache/openjpa/util/ExceptionInfo.java
