loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
31,0,0,1,0,0,0.002906705,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/declaration/validation
99,0,0,1,0,0,0.002906705,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/util
6,9407,1841,44,16,2,0.010801248,4,3,1,0.886363636,493,11,307,0,8,47,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend
3,6,3,2,0,0,0.008726219,2,0,2,0.5,527,263,480,47,0,1,n,plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/editor/lang
13,0,0,1,0,0,0.006341305,1,0,1,1,527,527,527,527,0,1,n,plugins/org.eclipse.m2t.common.recipe.astChecks/src/org/eclipse/m2t/common/recipe/astChecks/plugin
32,0,0,1,0,0,0.006341305,1,0,1,1,527,527,527,527,0,3,n,plugins/org.eclipse.m2t.common.recipe.simpleChecks/src/org/eclipse/m2t/common/recipe/simpleChecks/file
37,3,3,2,0,0,0.008711814,2,0,2,0.5,527,263,399,128,0,2,n,plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/type/impl/oawclassic
411,9,9,2,0,0,0.007159724,2,0,2,0.5,527,263,278,249,0,14,n,plugins/org.eclipse.m2t.common.recipe.ui/src/org/eclipse/m2t/common/recipe/ui/recipeBrowser
277,825,570,7,4,1,0.009356592,2,0,2,0.714285714,442,63,309,1,3,12,y,plugins/org.eclipse.xtend.middleend.xtend/src/org/eclipse/xtend/middleend/xtend
266,468,296,12,2,1,0.010372635,5,2,3,0.25,527,43,382,0,2,0,y,plugins/org.eclipse.xtend.typesystem.emf.ui/src/org/eclipse/xtend/typesystem/emf/ui
6795,1638,1671,5,0,0,0.011704224,3,0,3,0.6,527,105,354,32,0,7,y,plugins/org.eclipse.xpand/src/org/eclipse/internal/xpand2/parser
617,770,133,7,5,1,0.015507777,2,1,1,0.857142857,472,67,309,5,2,2,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/syslib
19,39,0,4,0,0,0.006127884,2,0,2,0.75,433,108,431,0,0,0,n,plugins/org.eclipse.xpand3/src/org/eclipse/xpand3/analyzation/typesystem/util
168,3050,2779,20,2,2,0.009193376,6,4,2,0.4,527,26,220,0,0,58,y,plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui
92,93,61,4,0,0,0.012680487,3,0,3,0.5,527,131,399,19,2,6,n,plugins/org.eclipse.xtend/src/org/eclipse/xtend/check
135,380,498,12,7,2,0.021361242,3,2,1,0.75,472,39,307,1,2,0,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/types/java/internal
116,0,0,1,0,0,0.000420243,1,0,1,1,450,450,450,450,0,0,n,plugins/org.eclipse.xtend.middleend.old/src/org/eclipse/xtend/middleend/old/internal/xtendlib
11,0,0,1,0,0,0.000893877,1,0,1,1,447,447,447,447,0,0,n,plugins/org.eclipse.xpand3.ui/src/org/eclipse/xpand3/ui
102,45,24,3,1,1,0.009817716,2,0,2,0.666666667,527,175,442,15,0,3,y,plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/editor
817,0,0,1,0,0,0.002906705,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/internal/frontend/parser/xpand3node/util
81,276,197,8,0,0,0.009333714,4,2,2,0.5,527,65,354,0,0,15,y,plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/metamodel
1037,3,3,2,0,0,0.004447691,1,0,1,1,427,213,424,2,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/declaration/impl
99,1,12,2,0,0,0.009193376,2,0,2,0.5,527,263,442,85,0,2,n,plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/debug
116,33,33,4,3,1,0.009356592,2,0,2,0.75,442,110,337,1,0,2,n,plugins/org.eclipse.xtend.middleend.xtend/src/org/eclipse/xtend/middleend/xtend/internal/xtendlib
14,0,0,1,0,0,0.006341305,1,0,1,1,527,527,527,527,0,1,n,plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/editor/color
194,27,27,2,0,0,0.009193376,2,0,2,0.5,527,263,442,85,0,3,n,plugins/org.eclipse.xtend.shared.ui/src/org/eclipse/xtend/shared/ui/core/search
55,33,12,2,0,0,0.009193376,2,0,2,0.5,527,263,442,85,0,10,n,plugins/org.eclipse.xpand.ui/src/org/eclipse/xpand/ui/editor/scanning
428,238,253,4,2,1,0.008087587,4,0,4,0.25,527,131,354,12,0,0,y,plugins/org.eclipse.xtend.typesystem.uml2/src/org/eclipse/xtend/typesystem/uml2/profile
358,0,0,1,0,0,0.001377247,1,0,1,1,48,48,48,48,0,0,n,plugins/org.eclipse.xtend.typesystem.xsd/src/org/eclipse/xtend/typesystem/xsd/type
189,260,272,5,2,1,0.008087587,5,0,5,0.2,527,105,354,12,0,0,y,plugins/org.eclipse.xtend.typesystem.uml2/src/org/eclipse/xtend/typesystem/uml2
2,0,0,1,0,0,0.006341305,1,0,1,1,527,527,527,527,0,3,n,plugins/org.eclipse.m2t.common.recipe.ui/src/org/eclipse/m2t/common/recipe/ui/shared/iface
466,381,259,6,4,1,0.012795841,2,1,1,0.833333333,442,73,309,1,3,6,y,plugins/org.eclipse.xtend.middleend.xtend/src/org/eclipse/xtend/middleend/xtend/internal
25,0,0,1,0,0,0.002640827,1,0,1,1,433,433,433,433,0,4,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/middleend/plugins
226,1215,122,3,2,1,0.007558727,2,0,2,0.666666667,442,147,337,9,2,7,n,plugins/org.eclipse.xtend.middleend.xpand/src/org/eclipse/xtend/middleend/xpand/internal
4611,0,0,1,0,0,0.002906705,1,0,1,1,427,427,427,427,0,0,n,plugins/org.eclipse.xpand3.parser/emf-gen/org/eclipse/xpand3/internal/frontend/parser/xpand3node/impl
137,508,228,15,0,0,0.027415822,2,1,1,0.866666667,493,32,307,0,0,49,n,plugins/org.eclipse.xtend.backend/src/org/eclipse/xtend/backend/types/builtin
85,3,3,2,0,0,0.009193376,2,0,2,0.5,527,263,442,85,0,4,n,plugins/org.eclipse.xtend/src/org/eclipse/internal/xtend/xtend/types
252,0,0,1,0,0,0.006341305,1,0,1,1,527,527,527,527,0,13,n,plugins/org.eclipse.m2t.common.recipe.astChecks/src/org/eclipse/m2t/common/recipe/astChecks/checks
32,36,21,2,0,0,0.006341305,2,0,2,0.5,527,263,442,85,0,5,y,plugins/org.eclipse.xtend.ui/src/org/eclipse/xtend/ui/core/internal
14,0,0,1,0,0,0.006341305,1,0,1,1,527,527,527,527,0,1,n,plugins/org.eclipse.xtend.check.ui/src/org/eclipse/xtend/check/ui/editor/color
300,87,17,3,0,0,0.005333376,1,0,1,1,446,148,443,0,1,0,n,plugins/org.eclipse.xtend.middleend.old/src/org/eclipse/xtend/middleend/old/internal/xpand
